AWARD	PERSON	DATE	GENDER	DESCRIPTION
National Research Prize Santiago Ramon y Cajal	Antonio García-Bellido	1996-01-01T00:00:00Z	male	$null$
National Research Prize Santiago Ramon y Cajal	Ginés Morata	2002-01-01T00:00:00Z	male	$null$
National Research Prize Santiago Ramon y Cajal	Joan Modolell i Mainou	2006-01-01T00:00:00Z	male	$null$
National Research Prize Santiago Ramon y Cajal	María Blasco Marhuenda	2010-01-01T00:00:00Z	female	$null$
Natural World Book Prize	Colin Tudge	1995-01-01T00:00:00Z	male	award conferred by The Wildlife Trusts, and presented to recognise environmental literature
Natural World Book Prize	David Attenborough	1998-01-01T00:00:00Z	male	award conferred by The Wildlife Trusts, and presented to recognise environmental literature
Natural World Book Prize	Edward O. Wilson	1993-01-01T00:00:00Z	male	award conferred by The Wildlife Trusts, and presented to recognise environmental literature
Natural World Book Prize	Edward O. Wilson	2002-01-01T00:00:00Z	male	award conferred by The Wildlife Trusts, and presented to recognise environmental literature
Neuroimmunology of Brain Infections and Cancers Award	Alejandro Aballay	2009-01-01T00:00:00Z	male	science award
Neuronal Plasticity Prize	Ann Graybiel	2005-01-01T00:00:00Z	female	neuroscience award
Neuronal Plasticity Prize	Masakazu Konishi	1999-01-01T00:00:00Z	male	neuroscience award
Neuronal Plasticity Prize	Miguel Nicolelis	2009-01-01T00:00:00Z	male	neuroscience award
Neuronal Plasticity Prize	Philippe Ascher	1992-01-01T00:00:00Z	male	neuroscience award
Neuronal Plasticity Prize	Richard G. Morris	2013-01-01T00:00:00Z	male	neuroscience award
Neuronal Plasticity Prize	Torsten Nils Wiesel	1991-01-01T00:00:00Z	male	neuroscience award
Nierenberg Prize	Daniel Pauly	2012-01-01T00:00:00Z	male	$null$
Nierenberg Prize	David Attenborough	2005-01-01T00:00:00Z	male	$null$
Nierenberg Prize	Edward O. Wilson	2001-01-01T00:00:00Z	male	$null$
Nierenberg Prize	Richard Dawkins	2009-01-01T00:00:00Z	male	$null$
Nobel Prize in Chemistry	Dorothy Hodgkin	1964-01-01T00:00:00Z	female	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	George P. Smith	2018-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Greg Winter	2018-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Irwin Rose	2004-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Martin Chalfie	2008-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Max Perutz	1962-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Melvin Calvin	1961-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Michael Levitt	2013-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Sidney Altman	1989-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Thomas A. Steitz	2009-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Tomas Lindahl	2015-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Venkatraman Ramakrishnan	2009-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	Vincent du Vigneaud	1955-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Chemistry	William Howard Stein	1972-01-01T00:00:00Z	male	one of the five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Alan Lloyd Hodgkin	1963-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Albert Claude	1974-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Albert Claude	1974-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Alexis Carrel	1912-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Alfred G. Gilman	1994-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Andrew Fire	2006-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Andrew Huxley	1963-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	André Lwoff	1965-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Archibald Hill	1922-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Barry Marshall	2005-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Baruj Benacerraf	1980-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Bernardo Houssay	1947-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Bert Sakmann	1991-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Camillo Golgi	1906-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Carol Greider	2009-01-01T00:00:00Z	female	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Charles Nicolle	1928-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Christian de Duve	1974-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Christiane Nüsslein-Volhard	1995-01-01T00:00:00Z	female	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Craig Mello	2006-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	César Milstein	1984-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Daniel Bovet	1957-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Daniel Carleton Gajdusek	1976-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Daniel Carleton Gajdusek	1976-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Elizabeth Blackburn	2009-01-01T00:00:00Z	female	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Eric F. Wieschaus	1995-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Eric F. Wieschaus	1995-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Ferid Murad	1998-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Francis Crick	1962-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Françoise Barré-Sinoussi	2008-01-01T00:00:00Z	female	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Frederick Chapman Robbins	1954-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	George Wald	1967-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Georges J. F. Köhler	1984-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Gerald Edelman	1972-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Gertrude B. Elion	1988-01-01T00:00:00Z	female	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Günter Blobel	1999-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	H. Robert Horvitz	2002-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	H.J. Muller	1946-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Hamilton Smith	1978-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Hamilton Smith	1978-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Hans Spemann	1935-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Har Gobind Khorana	1968-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Howard Florey	1945-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Ilya Mechnikov	1908-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	J. Michael Bishop	1989-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Jack Szostak	2009-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Jacques Monod	1965-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Jacques Monod	1965-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	James D. Watson	1962-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	James Rothman	2013-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Jeffrey C. Hall	2017-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	John Gurdon	2012-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	John Sulston	2002-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Joseph L. Goldstein	1985-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Jules Bordet	1919-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Jules Hoffmann	2011-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Karl Landsteiner	1930-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Konrad Lorenz	1973-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Lee Hartwell	2001-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Linda B. Buck	2004-01-01T00:00:00Z	female	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Luc Montagnier	2008-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Mario Capecchi	2007-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Martin Evans	2007-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Niko Tinbergen	1973-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Oliver Smithies	2007-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Paul Ehrlich	1908-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Peter Medawar	1960-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Ralph Steinman	2011-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Randy Schekman	2013-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Richard Roberts	1993-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Robert Edwards	2010-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Robert Koch	1905-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Robin Warren	2005-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Selman Abraham Waksman	1952-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Shinya Yamanaka	2012-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Thomas Huckle Weller	1954-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Torsten Nils Wiesel	1981-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Walter Rudolf Hess	1949-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Werner Arber	1978-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	William C. Campbell	2015-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Ōsumi Yoshinori	2016-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
Nobel Prize in Physiology or Medicine	Ōsumi Yoshinori	2016-01-01T00:00:00Z	male	one of five Nobel Prizes established in 1895 by Alfred Nobel
